TransactionID,EmployeeID,Amount,Date,PaymentMethod
TX1068,EMP020,5700.0,2026-07-07,UPI
TX1069,EMP050,5287.0,2026-07-31,UPI
TX1070,EMP046,5672.0,2026-07-11,UPI
TX1071,EMP032,1796.0,2026-08-02,Card
TX1072,EMP032,24781.0,2026-08-04,Net Banking
TX1073,EMP020,2303.0,2026-07-29,UPI
TX1074,EMP009,12255.0,2026-07-14,Net Banking
TX1075,EMP001,21125.0,2026-08-09,Card
TX1076,EMP017,29716.0,2026-07-29,UPI
TX1077,EMP016,25684.0,2026-07-27,Card
TX1078,EMP010,4547.0,2026-08-05,Cash
TX1079,EMP013,29638.0,2026-08-06,UPI
TX1080,EMP002,19779.0,2026-07-04,UPI
TX1081,EMP031,5797.0,2026-08-06,Net Banking
TX1082,EMP047,13737.0,2026-08-01,Cash
TX1083,EMP035,27577.0,2026-07-09,Card
TX1084,EMP023,12091.0,2026-07-13,Net Banking
TX1085,EMP022,5917.0,2026-07-31,Net Banking
TX1086,EMP016,26314.0,2026-07-09,Card
TX1087,EMP008,28612.0,2026-07-19,Cash
TX1088,EMP030,29280.0,2026-07-29,UPI
TX1089,EMP029,28693.0,2026-07-27,Card
TX1090,EMP001,26249.0,2026-08-07,Cash
TX1091,EMP021,13907.0,2026-07-05,UPI
TX1092,EMP014,6172.0,2026-07-13,Net Banking
TX1093,EMP009,18706.0,2026-08-10,Net Banking
TX1094,EMP036,7013.0,2026-07-24,Card
TX1095,EMP027,,2026-07-11,Card
TX1096,EMP032,19854.0,2026-07-12,UPI
TX1097,EMP036,28424.0,2026-07-14,Cash
TX1098,EMP050,9027.0,2026-07-23,UPI
TX1099,EMP041,7931.0,2026-07-12,Card
TX1100,EMP032,22174.0,2026-07-26,Cash
TX1101,EMP044,690.0,2026-07-19,Cash
TX1102,EMP024,17209.0,2026-07-26,Cash
TX1103,EMP050,22504.0,2026-07-07,UPI
TX1104,EMP039,16751.0,2026-07-26,Net Banking
TX1105,EMP033,11826.0,2026-08-07,Cash
TX1106,EMP046,24942.0,2026-07-06,Net Banking
TX1107,EMP026,11445.0,2026-07-14,Card
TX1108,EMP037,21460.0,2026-07-29,Net Banking
TX1109,EMP015,14192.0,2026-07-26,Card
TX1110,EMP049,1284.0,2026-07-28,Net Banking
TX1111,EMP032,16150.0,2026-07-23,UPI
TX1112,EMP040,1959.0,2026-07-28,UPI
TX1113,EMP024,27963.0,2026-07-25,Cash
TX1114,EMP044,18245.0,2026-07-04,Cash
TX1115,EMP004,11474.0,2026-07-31,Cash
TX1116,EMP006,14842.0,2026-07-19,Card
TX1117,EMP026,18765.0,2026-07-03,Net Banking
TX1118,EMP037,8175.0,2026-07-17,Card
TX1119,EMP041,9007.0,2026-07-18,Cash
TX1120,EMP023,12850.0,2026-07-04,Net Banking
TX1121,EMP033,8127.0,2026-08-10,Cash
TX1122,EMP028,22858.0,2026-07-10,Cash
TX1123,EMP049,3562.0,2026-07-14,Net Banking
TX1124,EMP033,24885.0,2026-07-19,Net Banking
TX1125,EMP021,10781.0,2026-08-04,Card
TX1126,EMP049,,2026-07-31,Card
TX1127,EMP006,5153.0,2026-08-01,UPI
TX1128,EMP050,11868.0,2026-07-10,Cash
TX1129,EMP008,22760.0,2026-08-04,Net Banking
TX1130,EMP007,236341.0,2026-08-04,Card
TX1131,EMP042,,2026-07-20,Card
TX1132,EMP037,15896.0,2026-07-23,UPI
TX1133,EMP049,5293.0,2026-07-02,Card
TX1134,EMP038,9785.0,2026-08-01,UPI
TX1135,EMP032,13788.0,2026-08-09,Net Banking
TX1136,EMP018,17140.0,2026-07-20,Cash
TX1137,EMP001,19361.0,2026-07-23,UPI
TX1138,EMP007,20461.0,2026-07-21,UPI
TX1139,EMP015,25406.0,2026-07-04,Net Banking
TX1140,EMP003,2449.0,2026-07-26,Net Banking
TX1141,EMP026,11188.0,2026-07-30,Net Banking
TX1142,EMP039,531.0,2026-08-08,UPI
TX1143,EMP049,778.0,2026-08-08,UPI
TX1144,EMP025,6762.0,2026-07-21,UPI
TX1145,EMP044,18145.0,2026-08-09,Net Banking
TX1146,EMP050,26888.0,2026-07-22,Net Banking
TX1147,EMP043,23319.0,2026-07-27,Net Banking
TX1148,EMP024,19565.0,2026-07-25,UPI
TX1149,EMP017,23455.0,2026-08-10,UPI
TX1150,EMP049,5572.0,2026-07-31,Net Banking
TX1151,EMP013,25275.0,2026-07-05,Net Banking
TX1152,EMP021,26762.0,2026-07-03,Cash
TX1153,EMP004,3304.0,2026-07-17,UPI
TX1154,EMP040,14363.0,2026-07-22,UPI
TX1155,EMP033,24986.0,2026-07-28,UPI
TX1156,EMP005,14544.0,2026-07-20,Cash
TX1157,EMP012,25293.0,2026-07-22,Net Banking
TX1158,EMP028,28098.0,2026-08-07,Cash
TX1159,EMP028,14502.0,2026-07-14,Card
TX1160,EMP041,2254.0,2026-07-21,Net Banking
TX1161,EMP014,10531.0,2026-07-23,UPI
TX1162,EMP047,6847.0,2026-07-20,Net Banking
TX1163,EMP023,14486.0,2026-08-09,Net Banking
TX1164,EMP042,17780.0,2026-08-09,Cash
TX1165,EMP012,14185.0,2026-07-22,Net Banking
TX1166,EMP002,6266.0,2026-07-19,Cash
TX1167,EMP003,9384.0,2026-07-25,Card
TX1168,EMP019,20546.0,2026-07-08,Card
TX1169,EMP048,1296.0,2026-07-18,Net Banking
TX1170,EMP003,6815.0,2026-07-09,Cash
TX1171,EMP019,26824.0,2026-07-06,UPI
TX1172,EMP006,3425.0,2026-07-04,Net Banking
TX1173,EMP047,12735.0,2026-07-25,UPI
TX1174,EMP034,6606.0,2026-07-01,Cash
TX1175,EMP039,3587.0,2026-07-27,UPI
TX1176,EMP036,12970.0,2026-07-18,Cash
TX1177,EMP033,15882.0,2026-07-16,Card
TX1178,EMP039,,2026-08-01,Card
TX1179,EMP001,2794.0,2026-07-23,Cash
TX1180,EMP044,4473.0,2026-07-31,Net Banking
TX1181,EMP037,19720.0,2026-07-30,Card
TX1182,EMP037,25878.0,2026-07-02,Net Banking
TX1183,EMP020,5818.0,2026-07-09,Card
TX1184,EMP041,9951.0,2026-07-24,UPI
TX1185,EMP020,10642.0,2026-08-09,UPI
TX1186,EMP003,11142.0,2026-07-07,UPI
TX1187,EMP046,7706.0,2026-07-05,Cash
TX1188,EMP012,2130.0,2026-08-08,Cash
TX1189,EMP006,15992.0,2026-08-09,Card
TX1190,EMP032,11042.0,2026-07-07,Card
TX1191,EMP012,10596.0,2026-07-17,Net Banking
TX1192,EMP043,8311.0,2026-07-26,Cash
TX1193,EMP023,27915.0,2026-07-09,UPI
TX1194,EMP001,18509.0,2026-07-14,UPI
TX1195,EMP048,12851.0,2026-07-17,Card
TX1196,EMP026,6559.0,2026-07-27,Card
TX1197,EMP014,24133.0,2026-07-13,Net Banking
TX1198,EMP034,26706.0,2026-07-17,Cash
TX1199,EMP027,1453.0,2026-07-12,Net Banking
TX1200,EMP002,27925.0,2026-08-01,Cash
TX0981,EMP047,23011.0,2026-08-02,Card
TX1146,EMP050,26888.0,2026-07-22,Net Banking
TX0476,EMP019,4367.0,2026-07-20,Card
TX0893,EMP010,8949.0,2026-08-02,UPI
TX0228,EMP002,4577.0,2026-07-02,UPI
TX0659,EMP007,19983.0,2026-07-28,Cash
TX1106,EMP046,24942.0,2026-07-06,Net Banking
TX0622,EMP047,16328.0,2026-08-10,Card
TX0772,EMP011,19588.0,2026-07-17,Net Banking
TX1096,EMP032,19854.0,2026-07-12,UPI
TX0222,EMP006,21490.0,2026-07-28,Cash
TX0598,EMP030,26299.0,2026-07-13,Net Banking
TX0061,EMP050,2931.0,2026-07-24,UPI
TX1181,EMP037,19720.0,2026-07-30,Card
TX0238,EMP016,3763.0,2026-07-08,Card
TX1050,EMP043,15373.0,2026-07-27,Card
TX0813,EMP019,27474.0,2026-08-08,UPI
TX0253,EMP015,16230.0,2026-07-24,Cash
TX0041,EMP050,16257.0,2026-07-12,UPI
TX0767,EMP041,21890.0,2026-07-31,Net Banking
